projectname,Abstract,origin_label,datasetname
hadoop,looks like trivial change thanks,no,ds-03-pr
flink,both planners have checked whether sink will add some tests about override mode,no,ds-03-pr
cloudstack,environment kvm centos advanced networking with mgmt server total time taken seconds marvin logs https github com blueorangutan acs prs releases download trillian kvm centos zip test completed look have error,no,ds-03-pr
kafka,what settled that validversions would range encompassing all supported protocol versions individual fields would use open range when theyre added like and then use closed range when they are removed example kip were going set validversions and then set example prevtasks while adding new fields this scheme would give smallest diff when have bump protocol version without changing any fields which happens with some regularity also makes most intuitive sense imho use open ranges fields when you add them because you would just assume theyll remain part protocol indefinitely,no,ds-03-pr
cloudstack,daanhoogland would limit because adding also will conflict with inserts table cloud guest during upgrade noticed that there com cloud upgrade dao package still needed but hope someone other will implement this,yes,ds-03-pr
Kafka,hachikuji ijuma ping,no,ds-05-PRC
flink,like idea that means that webfrontend now shows what values are actually used even they are not config make even nicer would cool show which values come from config top and show which ones what default used second section below add unit test that checks that all keys from configconstants are converted think easy check this via enumerating all fields class using reflection,yes,ds-03-pr
Kafka,going ahead and merge this since jenkins failures seem environmental,no,ds-05-PRC
spark,our existing withcolumn adding metadata can simply use existing public withcolumn api existing test cases cover,yes,ds-03-pr
superset,explore include controlheader part control interface,no,ds-03-pr
React,gaearon changes done please take look,no,ds-05-PRC
Spark,have file new,no,ds-05-PRC
superset,this reverts commit see linked issue manual verification,no,ds-03-pr
spark,should this method location ? btw including number partitions would nice too since gets truncated,no,ds-03-pr
flink,how about using objectidentifier here ?,no,ds-03-pr
spark,merged master again,no,ds-03-pr
flink,think its correct now here code view form patch,no,ds-03-pr
trafficserver,approve autest,no,ds-03-pr
Spark,good catch this should just removed,yes,ds-05-PRC
superset,adjust weights subtitles less than titles,no,ds-03-pr
beam,run seed job,no,ds-03-pr
trafodion,test passed https jenkins esgyn com job check master,no,ds-03-pr
flink,this while loop still needed after changing verification approach historyserver will not monitor job files created after its start ? also side note would more incapsulated approach poll multiplejobsdetails similar way this loop until expected non failed state reached instead instrumenting historyserver internals testing ?,no,ds-03-pr
beam,yes here would nice could get rid this case somehow because making this optional have deal with possibility pvalue pipeline being none throughout code base went back and forth whether make arg optional simply ignore error method above but think decided that method above was common case and thus needed protection against none values throughout code,yes,ds-03-pr
spark,merged master joshrosen you can make any other jenkins changes needed,no,ds-03-pr
React,looks like this change doesnt anything currently because and are same right now that right ?,yes,ds-05-PRC
Kafka,why did you remove this line ? thought only needed remove subsequent line and add slf log streams examples,yes,ds-05-PRC
Kafka,thanks bbejeck ! agree that that was cherry picked branch too should actually fix issue would like hear from emschwar agrees that this can closed without merging ? seems covered already,no,ds-05-PRC
Spark,yeah maybe output here too noisy noticable agree having something client itself good idea,yes,ds-05-PRC
incubator-pinot,can put deprecated annotation instead removing function ?,no,ds-03-pr
hawq,lgtm,no,ds-03-pr
React,demo link http imgur com gif,no,ds-05-PRC
Spark,hvanhovell review,no,ds-05-PRC
spark,cloud fan use literal then this literal has datatype datetype consistent with corresponding column tested with sql statement select key from testtable where key cast date and found that literal has internal type sqldate which integer hence probably should use literal datetimeutils fromjavadate integertype right ? please advise,no,ds-03-pr
Spark,also manually ran distributedsuite sbt make sure that sbt build still works everything looked fine merging now thanks !,no,ds-05-PRC
carbondata,how can get version info table ?,no,ds-03-pr
Spark,super nit protected override def doprepare unit child prepare protected override def doexecute rdd internalrow child execute override def executecollect array internalrow child executecollect,no,ds-05-PRC
spark,comment,no,ds-03-pr
kafka,updated this with unit test showing saving records with bloom filters off closing rocksdb then open again with bloom filters enabled errors and can retrieve previous records successfully,no,ds-03-pr
druid,whats point replacing with null ? that will raise npes reasons,no,ds-03-pr
attic-stratos,think its better use org wso carbon utils carbonutils getcarbonhome here,yes,ds-03-pr
Spark,actually viirya would you interested this you are available ? will this myself but currently not quite available you are busy too let try later anyway,no,ds-05-PRC
attic-stratos,adding command update network partition,no,ds-03-pr
React,think that ita ? valuable know what exactly causes throw leaving string out strict mode might lead you onto false trail thinking string responsible error whereas fact you might getting undefined something else unusual,yes,ds-05-PRC
nifi-minifi-cpp,well leaning towards considering heartbeat with agent class error although not check such cases all depends what constraints protocol are you think agent class should have same semantics missing agent class could even abandon missing agent class and use empty string denote agent with non specified class ?,no,ds-03-pr
airflow,think theres dag bag bag dag method that should use instead ?,no,ds-03-pr
trafficserver,parse expiration time and reload config time out expiration assumed timestamp seconds since epoch reload scheduled future after calculating time difference between expiration time and current time scheduled time can hour prior expiration time expiration time more than hour schedule reload hour prior expiration time expiration time less than hour but more than minutes schedule reload minutes prior expiration time expiration time less than minutes schedule reload expiration time setting expiration comment out expiration time effectively disables auto reload feature,no,ds-03-pr
druid,monomorphic processing topn queries with and aggregators key part,no,ds-03-pr
spark,retest this please,no,ds-03-pr
ambari,there isnotblank before calling that method,no,ds-03-pr
Spark,jenkins retest this please,no,ds-05-PRC
React,thanks ! ! and sorry mobile botch first time around browser minimum width was just not small enough make layout break,no,ds-05-PRC
spark,nit left anti,yes,ds-03-pr
React,youre doing props checked access twice now lets avoid changes like this,yes,ds-05-PRC
hadoop,org apache imports need into their own block just above any static imports ordering imports this try and keep cherry picking under control,no,ds-03-pr
React,this task list somewhere ? isnt working properly know well get weird bugs www,yes,ds-05-PRC
spark,just reading through your description here all yarn pieces arent place you have admin type command signal spark that node being decommissioned but that means someone has run that command every single spark application running that cluster correct ? that doesnt seem very feasible any relatively large cluster one big question have are there enough use cases where just command useful ? otherwise are temporarily adding command that will have keep supporting forever perhaps only next major release does make sense wait yarn another resource manager have full support this ?,no,ds-03-pr
React,yeah theres good chance that thats unnecessary but didnt investigate that was already there ? ? ?,yes,ds-05-PRC
React,this why big branches make sad ? ? ?,no,ds-05-PRC
airflow,codecov https codecov apache airflow pull ? src report continue review full report codecov https codecov apache airflow pull ? src continue,no,ds-03-pr
hadoop,broken heart overall this message was automatically generated,no,ds-03-pr
hive,instead looking parent this filter why dont apply filter first liststatus done loadpath ? also should skip files even name matches prefix,no,ds-03-pr
netbeans,compatible services lookup recursive,no,ds-03-pr
spark,hyukjinkwon thank you again and now windows machines can compile apache master java version,no,ds-03-pr
trafficserver,coverity uninitialized scalar field,no,ds-03-pr
beam,useful have display data this dofn ?,no,ds-03-pr
Kafka,nit get name local state store used materializing this link ktable,no,ds-05-PRC
incubator-mxnet,there seem some bugs test operator gpu test poisson generator which lead failure,no,ds-03-pr
fineract,this contains following updates disabled execute button while request progress https togithub com swagger api swagger issues https togithub com swagger api swagger commit sample gen first oneof anyof should combined with schema https togithub com swagger api swagger issues https togithub com swagger api swagger commit ddbf dcd style response data flows off screen https togithub com swagger api swagger issues https togithub com swagger api swagger commit examples request body examples should respect media type https togithub com swagger api swagger issues https togithub com swagger api swagger commit aab date schedule any time schedule defined vertical traffic light automerge disabled config please merge this manually once you are satisfied recycle rebasing whenever becomes conflicted you tick rebase retry checkbox bell ignore close this and you wont reminded about this update again this has been generated whitesource renovate https renovate whitesourcesoftware com view repository job log here https app renovatebot com dashboard github apache fineract,no,ds-03-pr
ignite,not merge,no,ds-03-pr
tajo,looks great !,no,ds-03-pr
tinkerpop,this looks good simple getters added vote pietermartin you are really introspecting deep into traversal note that have yet publish virtual machine step library and thus things like looptraversal may not specification thus cant guarantee you stability api this area just heads,no,ds-03-pr
Kafka,think should set values metadata here with default values have commonclientconfigs java that whenever this command executed exponential backoff will utilized,yes,ds-05-PRC
Spark,marmbrus,no,ds-05-PRC
React,talked person but this failing tests because our function prototype bind polyfill phantom enumerable turns out this good thing because still that enumerable world,yes,ds-05-PRC
samza,maybe reword number failed attempts establish heartbeat when changes,no,ds-03-pr
spark,hmm just want test case show actually order bins soft prediction although jkbradley suggested should use directly binstobestsplit but order that also need expose many details findbestsplits too binseqop getnodetofeatures and partitionaggregates etc,no,ds-03-pr
flink,this based and added following changes refactor and rexprogramextractor and rexprogramrewriter rexprogramextractor responsible retract either projection expressions filter expression make sure dont fail during extracting and converting filter rexnodes expressions expressions which successfully translated and unconverted rexnodes will both returned add some tests rexprogramextractor provide unified support filter push down both batch and stream mode add some logical tests filter push down different situations like fully push down and partial push down slight change testing class make less specialized another thing notice that udf expression can not translated from rexcall expression yet since name not consistent with name functioncatalog due change can revisit this issue later since its not very practicable tablesource can understand and execute udf registered flink,no,ds-03-pr
incubator-heron,display error message networkerrorcode,no,ds-03-pr
React,can you this same commit you already have ?,no,ds-05-PRC
arrow,arrow fuzzing certain input formats,no,ds-03-pr
flink,bowenli sorry about this had commit ready merge but was waiting another test merged first merging this now !,no,ds-03-pr
zookeeper,eolivelli import static added let know this looks !,no,ds-03-pr
daffodil,also related grammar section says that implicit lengths are not allowed packed decimals probably needs sde based binary rep lengthkind implicit,no,ds-03-pr
Spark,model had mind this patch was support dedicated clusters appliances based spark where spark cluster itself fully trusted and not multi tenant but does trust also extends applications being run ? because according mccheah youd exposing important keytabs any job running that cluster keytabs that you may not want regular users have access,yes,ds-05-PRC
Spark,fixed,no,ds-05-PRC
flink,keep four spaces indentation these parameters same method,yes,ds-03-pr
React,note that this already happens currently published stable extension doesnt reproduce always but sometimes get injected component stacks dditi csb app this expected ? there some way wait devtools injection ? didnt realize this was possible master reloading link you shared many times doesnt repro one other thing keep mind maybe that code sandbox also embeds copy react devtools its inline inspector that copy may interfering with your extension,yes,ds-05-PRC
spark,yep exists master too ill update like example cloud fan,no,ds-03-pr
gobblin,using hadoops globpattern instead java util regex because could not find any api java util regex which tells string plain string contains special characters you know any api java util regex ? should put this reason comment ?,no,ds-03-pr
kafka,few small logging improvements which help debugging replication issues,yes,ds-03-pr
incubator-pinot,added execution command prestoui readme,no,ds-03-pr
airflow,codecov https codecov apache airflow pull ? src report continue review full report codecov https codecov apache airflow pull ? src continue,no,ds-03-pr
Spark,that link work well using mac with homebrew should update sphinx ? currently running,no,ds-05-PRC
Kafka,nevermind thought might require changing lot test code pass defaults broker config but its pretty targeted otherwise need call describe cluster get broker and then describe configs get default configs,no,ds-05-PRC
openwhisk,fair,no,ds-03-pr
Spark,please close this commented jira already,no,ds-05-PRC
Kafka,note this only those test failed this run https builds apache org blue organizations jenkins kafka jdk detail kafka jdk tests error msg org apache kafka streams errors state directory tmp kafka streams fanout integration test doesnt exist and couldnt created call review bbejeck guozhangwang dguy,yes,ds-05-PRC
React,thank you signing our contributor license agreement can now accept your code this and any facebook open source project thanks !,no,ds-05-PRC
rocketmq,nameserver broker producer producer send messages topic when broker down producer still send heartbeat broker because org apache rocketmq client impl factory mqclientinstance cleanofflinebroker does not work,no,ds-03-pr
spark,heartsavior xuanyuanking thanks reviewing,no,ds-03-pr
spark,write read api require path which not actually always necessary spark currently only affects datasources implementing currently spark currently does not have internal data sources implementing this but itd affect other external datasources addition wed able use this way sparks jdbc datasource after https github com apache spark pull merged before read write after read write unit tests test sparksql,no,ds-03-pr
trafficserver,remove correct entry from priority queue and insert new node into queue,no,ds-03-pr
arrow,its weird have this part cast options,no,ds-03-pr
Spark,should add test and java version ?,no,ds-05-PRC
calcite,calcite calcite optimize away project that merely renames fields,no,ds-03-pr
samza,would expect output should translated from insert into tablealter relnode ? sendto operator,no,ds-03-pr
Spark,retest this please,no,ds-05-PRC
Kafka,can you share which has fixed flakiness test ?,no,ds-05-PRC
kafka,maybe could put this info but change message slightly say this could issue something along those lines just thought,no,ds-03-pr
iceberg,avro fix pruning columns when logical map arrays value type nested,no,ds-03-pr
drill,and here also,no,ds-03-pr
dubbo,add unit test monitor module close add test dubbo monitor api add test dubbo monitor default pass https travis org diamondblack incubator dubbo builds,no,ds-03-pr
cloudstack,why are deprecated methods being used ?,yes,ds-03-pr
Kafka,could also update log messages here and below follow what you did handlegrouperror ?,yes,ds-05-PRC
incubator-heron,detailed documentation hdfs uploader,no,ds-03-pr
pulsar,pulsarbot run failure checks,no,ds-03-pr
shardingsphere,remove tablescontext find,no,ds-03-pr
incubator-pinot,yes but only user clicks metrics tab want automatically select metrics table when user selects forecast ?,no,ds-03-pr
skywalking,get,no,ds-03-pr
beam,running tests link flinkpipelinerunner,no,ds-03-pr
Kafka,when rebase latest this logic will away,no,ds-05-PRC
React,gaearon this was added your commit here you happen remember why necessary ? didnt see anything throwing without,yes,ds-05-PRC
Spark,can fix active session problem ? set active session sparksession sql,yes,ds-05-PRC
flink,java characters char and character type have internal utf encoding meaning that they will always encoded bit numbers but there are some symbols called surrogate pairs which may require pair bit characters encoded from wire format point view when you length you will get there are two underlying bit characters encode this symbol but with codepointcount length you will get there only one single symbol but string serializer not operating symbols and utf code points operating underlying bit numbers must handle properly out box,no,ds-03-pr
React,proof isnt nocontextt,no,ds-05-PRC
Kafka,nit maybe users test their processor transformer and valuetransformer implementations ?,no,ds-05-PRC
carbondata,build failed with spark please check http job apachecarbon builder,no,ds-03-pr
reef,reef pull request ubuntu https builds apache org job reef pull request ubuntu success this pull request looks good,no,ds-03-pr
carbondata,lgtm,no,ds-03-pr
tvm,add new target style apply clang format style,no,ds-03-pr
kylin,has passed,no,ds-03-pr
Spark,actually just kubernetesconf get port,no,ds-05-PRC
beam,ardagan,no,ds-03-pr
beam,see thanks clarification,no,ds-03-pr
calcite,what about using rules reltrait jdbcconvention out relbuilderfactory relbuilderfactory here but with null value and adding statement that other overloaded method ? allows slightly avoid duplication code,yes,ds-03-pr
trafodion,would good add some summary info about jira same line trafodion otherwise just shows empty subject,no,ds-03-pr
beam,quickly and easily beam jira issue description pull request travis your fork and ensure whole test matrix passes number there one individual contributor license agreement https www apache org licenses icla txt,no,ds-03-pr
dubbo,changes log,no,ds-03-pr
druid,jihoonson you mean actual compactiontask etc classes think probably moving something heavy from druid indexing service all way down druid api would probably require collapsing ton druid modules into one giant druid core module guess could that but seems like big change you think its worth ?,yes,ds-03-pr
React,testing could more exhaustive ill make test page,yes,ds-05-PRC
Spark,regenerate regenerating,no,ds-05-PRC
Spark,thats from side leave discussion about conversion and from different matrices mengxr,no,ds-05-PRC
Kafka,triggering build after random failure socketservertest this time still passing locally todo look build stability,yes,ds-05-PRC
superset,environment was misspelled line have corrected this typo,yes,ds-03-pr
superset,choose one some cases result existed results backend but query with corresponding results key did not exist queries table this used throw because one expected query with that results key exist now will return generic error query exists possible future fix this error could use information query object within blob instead looking corresponding query tested devbox confirmed that key now returns desired error instead etr john bodley,no,ds-03-pr
Kafka,test,no,ds-05-PRC
groovy,groovy matcher asboolean does not rely matchers internal search index anymore,no,ds-03-pr
React,clear only way this file was special because was shared between tests but not used react itself was only file that matches this criteriaa perhaps part because not obvious all that src test where youa ? supposed put such files,yes,ds-05-PRC
Spark,does sum function accept new interval types ? sum operates over numerictype only see spark sql catalyst src main scala org apache spark sql catalyst expressions aggregate sum scala line override def inputtypes seq abstractdatatype seq numerictype you think should support new intervals lets that separately since this about operators,yes,ds-05-PRC
ambari,passing pending,no,ds-03-pr
trafodion,new check test started https jenkins esgyn com job check master,no,ds-03-pr
netbeans,added djdk lang process true netbeans conf because maven spacing issue https lists apache org thread html eef dev netbeans apache org,no,ds-03-pr
carbondata,suggestion convert temp constants,no,ds-03-pr
airflow,this works but asks lot more columns and rows than need could try changing return inside this function from return tis all just return tis and this line could become https docs sqlalchemy org orm loading columns html load only and wildcard options you think this worth not worth ?,yes,ds-03-pr
kafka,not sure follow completely you mean sections common ? cant test entire topology description has changed from optimization,no,ds-03-pr
Kafka,suggested change configdef importance high configdef importance high,no,ds-05-PRC
React,sebmarkbage spicyj,no,ds-05-PRC
pulsar,run cpp tests,no,ds-03-pr
camel,koscejev users what they want convey headers camel exchange here restlet component uses various headers they are set before getting applied code think you can what you want using anoym processor set camel header not sure what you mean about camel being protocol agnostic setting header setting header value users preference and setting special headers like http query also users preference optional and you set explicity think you should know what you need with path param should url encoded your case this just imho davsclaus zregvart willemjiang stsiano may also have comment koscejev may getting you your purpose wrong guess would great you can elaborate issue and your test case more,no,ds-03-pr
flink,aljoscha have rebased master and addressed comments,no,ds-03-pr
Spark,ulysses you what data size your tpc test ?,no,ds-05-PRC
pulsar,fixed record latency before recycling broker side producer handler,no,ds-03-pr
Kafka,looks like were good thanks all !,no,ds-05-PRC
spark,thanks much better solution that works just fine,yes,ds-03-pr
React,seems like just copying childlanes doesnt seem work just doing former now bvaughn can maybe look into more tomorrow ?,yes,ds-05-PRC
Spark,may not enough its value should increase serialized directresult becomes larger,yes,ds-05-PRC
flink,opened calcite https github com apache calcite pull will rebase this branch,no,ds-03-pr
spark,updates scalatest though looks large changes new location scalatest classes has fix that required scala compatibility only affects tests existing tests,no,ds-03-pr
Kafka,nit want add assertion assertthat store instanceof class here ?,no,ds-05-PRC
Kafka,ack that makes sense,no,ds-05-PRC
trafficcontrol,there possibility that you might have some patches against your that might make this work but wont compile against provided traffic server,no,ds-03-pr
trafficcontrol,refer this link build results access rights server needed https builds apache org job incubator trafficcontrol test passed,no,ds-03-pr
spark,think have addressed all comments please review this again gatorsmile hyukjinkwon mengxr dongjoon hyun weichenxu,no,ds-03-pr
tvm,bit curious about how topi calls are collected during optimization through certain pass ?,no,ds-03-pr
incubator-brooklyn,motivated fix https github com apache incubator brooklyn pull michaeldye tests that scenario and various others michaeldye you get chance review comment this that would great !,no,ds-03-pr
Kafka,rajinisivaram ran into this while working new kip allowing connections authenticate,no,ds-05-PRC
camel-quarkus,this was just attempt with standard asf infra approach may need use personal access token personal account able scan github repo and check its not really feasible testing different approach and probably may remove jenkinsfile later,no,ds-03-pr
Kafka,would better only only used long backoff new test case,yes,ds-05-PRC
tvm,sounds good,no,ds-03-pr
Kafka,minor comment but what does results indicate here ?,no,ds-05-PRC
Kafka,cmccabe testgetentries throw exception when used against snapshot java lang index out bounds length java base jdk internal util preconditions outofbounds preconditions java java,yes,ds-05-PRC
superset,nit commented out code bothers its storybook though wont strongly object,yes,ds-03-pr
incubator-pinot,comment,no,ds-03-pr
airflow,https issues apache org jira browse airflow adds ability specify kubernetes tolerations dags using kubernetes pod operator when adding new operators hooks sensors autoclass documentation generation needs added,no,ds-03-pr
React,fwiw this does seem have fixed error saw facebook just reproed and longer breaks,yes,ds-05-PRC
druid,why this has done from lifecycle handler and not directly after creation provider ?,no,ds-03-pr
Spark,end think its close enough even not what had mind but right thing bit subjective here any other thoughts ? let retest,yes,ds-05-PRC
flink,rmetzger zentol can you please advise which travisgroup annotation should apply ?,no,ds-03-pr
druid,dont think asserts are checked druid test runs you are really uncerstain about timeout and interval then you would use preconditions however given that this method private wouldnt worry about checks,no,ds-03-pr
dubbo,fix there problem setbytes ? xxxxx xxxxx,no,ds-03-pr
tvm,fix typo,yes,ds-03-pr
Spark,behavior change ?,no,ds-05-PRC
activemq-artemis,clebertsuconic fully understand your concerns could also just check presence characters right side separator this would strengthen validation always checking queue part least but ignoring address which would still allow that test succesfuly pass guess like hear more opinions though such jbertrams and michaelandrepearces before closing something that would cause more harm than good regarding not want was just looking contribute picked this jira issue seemed like good first issue large project such this one you can direct other good jiras starting artemis contributions delighted,no,ds-03-pr
Spark,dropfunctioncommand ?,no,ds-05-PRC
Spark,changed asinstanceof long,no,ds-05-PRC
incubator-pinot,this may sound like over optimization but adding type specific groupkeygenerator has potential add overhead runtime dispatch which java doesnt handle well what advantage having type specific next method like following double existing generic method both are doing tostring,no,ds-03-pr
thrift,description,no,ds-03-pr
spark,this longer supports file consolidation does ?,no,ds-03-pr
parquet-mr,parquet add object model property file footers,no,ds-03-pr
accumulo,regarding this naming convention should these bind address address bind ? what you think ? master bind address reads more naturally but master address bind supports logically grouping address related configs configuration hierarchy which can better parsing and more easily incorporate future changes example future change which could benefit from address bind form could include work that address explicit public advertisement address case bind address not being publicly reachable case more complicated networking setups such those some cloud services infrastructure example leaning towards service address addresstype naming convention rather than service addresstype address convention that you currently have here but open discussion because naming hard what you think ?,yes,ds-03-pr
spark,this issue present branch its good have but not critical can still backport branch ? cloud fan dongjoon hyun,no,ds-03-pr
cloudstack,rhtyd done !,no,ds-03-pr
React,same but self can work with worker more flexible,no,ds-05-PRC
Spark,dont this tests run with pre configured temp directory and should not write tmp you need create temp directory explicitly using existing utils api,yes,ds-05-PRC
tvm,ditto,no,ds-03-pr
apisix,done,no,ds-03-pr
flink,maybe more descriptive name than get,yes,ds-03-pr
skywalking,fix endpoint grouping bug,no,ds-03-pr
incubator-brooklyn,good move think andreaturli fixes from this class were incorporated more need this can you confirm andreaturli ?,no,ds-03-pr
spark,cheng hao thanks implementing these functions bet they will much faster than using hiveudfs now ! based number comments test case refactoring think would easiest try and commit just like and rlike with few simple test cases and then take rest separate,yes,ds-03-pr
pulsar,pulsarbot run failure checks,no,ds-03-pr
pulsar,pulsar bot rerun failure checks,no,ds-03-pr
kafka,maybe should just say segment deletion ? can also delete segments during recovery and such could that not trigger this path ?,no,ds-03-pr
React,significant bundle size changes report size changes stable generated ? ? ? dangerjs against,no,ds-05-PRC
ambari,ambari federation wizard implement step,no,ds-03-pr
React,didnt mean compilation issue vaguely remember having some sort runtime error due that but cant really recall might try taking out and seeing something breaks,yes,ds-05-PRC
flink,rebased conflict resolving travis passed https travis org xintongsong flink builds,no,ds-03-pr
Spark,why need process multiple groups grouped phantom keys same distinct group ount distinct filter where and count distinct filter where ?,yes,ds-05-PRC
nifi-minifi-cpp,reviewing,no,ds-03-pr
carbondata,build success with spark please check http job carbondataprbuilder,no,ds-03-pr
activemq-artemis,not sure this not warn all happens all time this supposed happen that way transactionmanager will commit transaction from its own session lot instances,no,ds-03-pr
Spark,regression times https issues apache org jira browse spark,no,ds-05-PRC
carbondata,carbondata updated document about avro carbon schema converter,no,ds-03-pr
flink,currently there are some transformation names are not set blink planner example lookupjoin transformation uses lookupjoin directly which loses lot informatoion introduces relwriter reuse code explainterms generate operator names fix some operator names are not set blink planner this change trivial rework code cleanup without any test coverage,yes,ds-03-pr
iceberg,thanks aokolnychyi !,no,ds-03-pr
cloudstack,fixes https github com apache cloudstack issues todo,yes,ds-03-pr
gobblin,allow writers converters and qualitycheckers read same config key from different branches,no,ds-03-pr
Kafka,your patch only applies change when using new producer was this intentional ? also you apply file configs first and then let producerperformance potentially override some configs,yes,ds-05-PRC
Kafka,there reason second argument not named consistently with same argument records writeto ? also wondering its reasonable drop records from name ?,yes,ds-05-PRC
incubator-brooklyn,why need this line ? have called cluster addmemberchild spec create node originally,no,ds-03-pr
hudi,sounds good,no,ds-03-pr
beam,lgtm thank you ahmet !,no,ds-03-pr
Kafka,kkonstantine thanks lot taking time and posting detailed review comments was able resolve all them except few where left some additional comments please let know how you want proceed with them,no,ds-05-PRC
Spark,what happens this happens same time different executors ?,no,ds-05-PRC
Spark,anyone wants actual merging ?,no,ds-05-PRC
airflow,jgao would possible you run this ?,no,ds-03-pr
Kafka,hachikuji ijuma would you please review this small change ?,no,ds-05-PRC
beam,added requested test compatibility btw you can see buggy behavior there lost information whether basefilename file directory,no,ds-03-pr
React,again make message something more stand alone perhaps server rendered node that client didnt render ? similarly other messages jsdocs that you have above each method are great you can put same text into error messages,yes,ds-05-PRC
spark,merged master,no,ds-03-pr
Kafka,this was reported dev list email relation queryable state read guarantees was possible that restore statestore rebalance app startup that could start reading from statestore before had been completely restored there were reasons this was possible rocksdbstore was marked open opendb which called before state has been restored this was because dont call init rocksdbwindowstore segment store was added stores map before state had been restored unfortunately couldnt manage write reliable failing test this really down timing calls and multiple threads please have look enothereska guozhangwang,yes,ds-05-PRC
cloudstack,packaging result heavy check mark centos heavy check mark centos heavy check mark debian jid,no,ds-03-pr
React,yeah just rebased will update pull request summary,no,ds-05-PRC
incubator-mxnet,understand that checking both versions necessary and supportive but ive seen some machines images that came with python all and people may just randomly install only one python versions ensure out box experience our users should either clearly specify installation both python versions prerequisite them within script,no,ds-03-pr
lucene-solr,description solr introduced support into solr incremental backup file structure which allows storing multiple backup points same collection given location with ability store multiple backups same place users will need able list and cleanup these backups solution this introduces two new apis one listing backups given location along with associated metadata and one delete cleanup these backups apis are offered both and flavors tests manual testing along with new automated tests purgegraphtest reference checking detecting index files delete mapping and integration test list delete functionality checklist,no,ds-03-pr
Kafka,backender seems your are not working this any longer would you mind closing this ? thx,no,ds-05-PRC
beam,run dataflow validatesrunner,no,ds-03-pr
tvm,ping cbalint can you update ?,no,ds-03-pr
kafka,indeed changes behavior how close producer wont force close after refactor however dont think changes behavior test itself since were not setting any response mock client inittransaction should timeout regardless how close connection end huxihx youre author original code would you please help whether this change correct are there any details missing ?,no,ds-03-pr
avro,description,no,ds-03-pr
spark,spark sql rename mapgroup mapgroups and flatmapgroup flatmapgroups,no,ds-03-pr
hadoop,nit stick top line with gab above org apache stuff can least try not make import ordering worse,yes,ds-03-pr
arrow,you are right added back test with assertion,no,ds-03-pr
spark,this patch fails build this patch merges cleanly this patch adds public classes,no,ds-03-pr
trafficserver,remove useless shortopt,yes,ds-03-pr
Spark,lgtm,no,ds-05-PRC
Kafka,this intentional ?,yes,ds-05-PRC
Spark,lgtm,no,ds-05-PRC
React,worries aweary ill change back,no,ds-05-PRC
flink,aheise you think this plan ? will develop code current when have time,no,ds-03-pr
spark,how can distinguish partitions after pruning and not being partition pruned ?,no,ds-03-pr
hbase,hbase hbck report showed offline regions which belong,no,ds-03-pr
openwhisk,okay that makes sense major difference from better known clients that their error behavior more principled controllable via supervisionstrategy any case make sure that errors know are handled errors dont know just result restart consumer producer guess are fine ill review more thoroughly tomorrow testing new clients completely moving away from our own ones much larger task that should seen orthogonal,no,ds-03-pr
kafka,isnt this scenario covered requestupdate sender run which checks whether there are unknown leaders when there data send ?,no,ds-03-pr
spark,closing this patch since have open,no,ds-03-pr
React,this pull request automatically built and testable codesandbox see build info built libraries click here icon next each commit sha latest deployment this branch based commit sandbox source react configuration,no,ds-05-PRC
lucene-solr,ran quick benchmark just javadoc task master lucene branch gradlew clean compilejava time gradlew javadoc master build successful lucene build successful this check pass effectively free and doesnt slow down javadoc processing all hard part already done and think lot easier dealing with errors directly from gradlew javadoc things like filenames and line numbers really help plus remove previous python script which was recursively parsing html and that thing was never instant,yes,ds-03-pr
spark,saw false moment some reason nvm lgtm,no,ds-03-pr
Spark,unit test should test evaluate well,yes,ds-05-PRC
spark,dont think makes sense tie this one hand naming hdfsbackedblockrdd supposed general other you tie recovery through use,no,ds-03-pr
React,significant bundle size changes report generated ? ? ? dangerjs,no,ds-05-PRC
Kafka,note has same issue maybe should fix well ?,yes,ds-05-PRC
flink,ditto,no,ds-03-pr
Kafka,far can tell this constructor not used anywhere can delete ?,yes,ds-05-PRC
carbondata,retest sdv please,no,ds-03-pr
cloudstack,not part your changes but variable devids should have type list long instead list string all that conversion from int string and then converting from string long seems unnecessary should simply able note code above includes fixes two other comments made further down code,yes,ds-03-pr
Spark,nit extra space,no,ds-05-PRC
pulsar,fixes fixes udp protocol not working netty connector added specific handler udp and use channel instead socketchannel successfully tested,no,ds-03-pr
druid,arent and same shorts bytes and ints bytes from part above ? this code really confusing,yes,ds-03-pr
Spark,will create separate other algorithms,no,ds-05-PRC
druid,jon wei well also need toc entry,no,ds-03-pr
Kafka,ijuma thanks suggestions all set think,no,ds-05-PRC
Kafka,review junrao edenhill,no,ds-05-PRC
camel-quarkus,upgrade activemq version,no,ds-03-pr
airflow,already have test plugin tests plugins this less complete than that one and should probably not added here can consider moving other one separate serve sample,yes,ds-03-pr
Kafka,thanks rajinisivaram lgtm,no,ds-05-PRC
iceberg,tried remove try catch here and let applynamemapping return schema with partial ids assigned that causes problems when visit parquet type firstly prunecolumns visitor assumes typewithids fully assigned with ids its getid has precondition check file schema with partially assigned ids cannot pass condition check secondly hasid logic also has same assumption which makes sparkparquetreader throws npe when calls filedtype getid intvalue,no,ds-03-pr
ignite,code code,no,ds-03-pr
spark,merged build started,no,ds-03-pr
hadoop,done,no,ds-03-pr
Spark,this spurious test failure due build break sql lets retest,yes,ds-05-PRC
